# Tiger Style tidy baseline — see docs/plans/001-*.md item 2. Only
# shrinks: a listed function/file that grows past its recorded count fails tidy.
src/tui/widgets/profiler.zig|missing_header|-|1
src/tui/widgets/progress_ring.zig|line_length|-|7
src/tui/widgets/radar_chart.zig|function_length|fillPolygon|74
src/tui/widgets/radar_chart.zig|function_length|render|96
src/tui/widgets/radar_chart.zig|line_length|-|11
src/tui/widgets/radial_bar.zig|function_length|render|85
src/tui/widgets/radial_bar.zig|line_length|-|1
src/tui/widgets/radio.zig|function_length|render|85
src/tui/widgets/radio.zig|missing_header|-|1
src/tui/widgets/rangeslider.zig|function_length|render|102
src/tui/widgets/rangeslider.zig|line_length|-|2
src/tui/widgets/rating.zig|function_length|render|82
src/tui/widgets/rating.zig|line_length|-|1
src/tui/widgets/reactive.zig|line_length|-|4
src/tui/widgets/record_editor.zig|line_length|-|2
src/tui/widgets/richtext.zig|function_length|renderPreview|78
src/tui/widgets/richtext.zig|function_length|toMarkdown|79
src/tui/widgets/richtext.zig|function_length|toggleFormatting|91
src/tui/widgets/richtext.zig|line_length|-|8
src/tui/widgets/richtext.zig|missing_header|-|1
src/tui/widgets/ridgeline_plot.zig|function_length|render|116
src/tui/widgets/ridgeline_plot.zig|line_length|-|4
src/tui/widgets/ring_menu.zig|line_length|-|8
src/tui/widgets/ring_menu.zig|missing_header|-|1
src/tui/widgets/sankey.zig|function_length|render|170
src/tui/widgets/sankey.zig|line_length|-|5
src/tui/widgets/scatterplot.zig|function_length|render|169
src/tui/widgets/scatterplot.zig|line_length|-|8
src/tui/widgets/scrollview.zig|line_length|-|4
src/tui/widgets/scrollview.zig|missing_header|-|1
src/tui/widgets/select.zig|function_length|render|172
src/tui/widgets/select.zig|line_length|-|3
src/tui/widgets/select.zig|missing_header|-|1
src/tui/widgets/slope_chart.zig|function_length|render|113
src/tui/widgets/slope_chart.zig|line_length|-|10
src/tui/widgets/spinner.zig|line_length|-|2
src/tui/widgets/split_text.zig|function_length|render|87
